source1_entity_id	candidate_entity_ids
S1-607302089	S2-748871298,S2-928825806,S2-827895872,S2-383638191,S2-3058794,S2-767459842,S2-648831512,S2-61690294,S2-260138348,S2-123684620,S2-162731022,S2-616901631,S2-443894211,S2-473227155,S2-777631118,S2-936126573,S2-881579316,S2-274196054,S2-459011055,S2-25589023,S3-470731761,S3-463959876,S3-474560115,S3-422173002,S3-541392451,S3-331880758,S3-257111088,S3-379094706,S3-213065966,S3-674050428,S3-11822562,S3-220244171,S3-129467423,S3-765725529,S3-521096016,S3-841476090,S3-117746807,S3-594781671,S3-153421555,S3-245692338
S1-80873383	S2-695566970,S2-134471437,S2-216986601,S2-175110533,S2-65537831,S2-685041560,S2-660343404,S2-818236267,S2-575768632,S2-140122001,S2-262422550,S2-344687601,S2-884252955,S2-226944340,S2-311315313,S2-181327831,S2-176740002,S2-208995538,S2-339033086,S2-518088642,S3-156174783,S3-909722234,S3-309200311,S3-610145198,S3-152643787,S3-427306071,S3-719593848,S3-128793105,S3-946859368,S3-159594423,S3-960363647,S3-951418237,S3-944377666,S3-774839719,S3-113477780,S3-462938638,S3-443251168,S3-255851040,S3-95786159,S3-993374277
S1-194589041	S2-7027034,S2-381258750,S2-309129827,S2-715860800,S2-38467710,S2-115354394,S2-223173088,S2-376783050,S2-480577582,S2-993045242,S2-999472923,S2-466882654,S2-301992465,S2-526774219,S2-802568832,S2-693601643,S2-385976527,S2-774728277,S2-181985125,S2-127370425,S3-939534975,S3-788362375,S3-558756288,S3-498533545,S3-221347593,S3-260279784,S3-690066751,S3-959186076,S3-28107983,S3-744744761,S3-941725839,S3-797805377,S3-925257831,S3-511364793,S3-384331001,S3-206400744,S3-153815098,S3-784448958,S3-361401220,S3-754220350
S1-550464269	S2-224278037,S2-128474442,S2-833273458,S2-600591971,S2-851420870,S2-608121189,S2-406442615,S2-928036758,S2-679945432,S2-639374883,S2-774453979,S2-431975252,S2-237505292,S2-379787940,S2-50378172,S2-148979182,S2-477385543,S2-774260405,S2-250404194,S2-972465827,S3-643531990,S3-300815730,S3-594188441,S3-48492647,S3-24026143,S3-668442788,S3-869401113,S3-53762159,S3-875650491,S3-810106823,S3-631180714,S3-570959074,S3-328167820,S3-8099047,S3-870994306,S3-435685881,S3-197809304,S3-466073079,S3-557926913,S3-58132163
S1-405440827	S2-380419750,S2-317636270,S2-928703176,S2-693890789,S2-551013498,S2-697312230,S2-477681176,S2-288297914,S2-996031051,S2-169854233,S2-594102362,S2-24805160,S2-129027407,S2-115754405,S2-356163016,S2-742169755,S2-317152736,S2-43681297,S2-876418317,S2-975291397,S3-65317174,S3-955931165,S3-521830371,S3-106599462,S3-514684468,S3-582573440,S3-695594100,S3-422367488,S3-722841055,S3-997091699,S3-310433228,S3-706485564,S3-940412754,S3-949785422,S3-809305235,S3-813519270,S3-766147559,S3-611485883,S3-773664348,S3-662425921
S1-500922440	S2-826409721,S2-458428004,S2-51693488,S2-72684220,S2-512737658,S2-423472119,S2-965195000,S2-913916163,S2-294562240,S2-932237865,S2-662590145,S2-582318854,S2-338100556,S2-180634553,S2-702471485,S2-550697952,S2-987126275,S2-581613463,S2-646167966,S2-720068854,S3-246903895,S3-296500511,S3-996292956,S3-283809033,S3-734744338,S3-456609415,S3-938198076,S3-996787733,S3-985156700,S3-784682413,S3-620925134,S3-869272551,S3-57553088,S3-754111521,S3-478785182,S3-518780877,S3-45826598,S3-638380686,S3-103152765,S3-691691706
S1-111694025	S2-787256121,S2-55766081,S2-903002748,S2-484814470,S2-101568083,S2-865026477,S2-916383925,S2-145393623,S2-940820936,S2-778054427,S2-671315764,S2-149615437,S2-494950320,S2-39005200,S2-898805739,S2-194184115,S2-854460119,S2-372717695,S2-821399143,S2-23425612,S3-926165442,S3-252251349,S3-553502488,S3-72584729,S3-606385790,S3-925916167,S3-111708547,S3-523634672,S3-250488404,S3-260818126,S3-378445777,S3-567151563,S3-664686946,S3-113950291,S3-941643599,S3-661765799,S3-191298711,S3-563546344,S3-284702369,S3-278759204
S1-760235082	S2-195727930,S2-399784486,S2-802514668,S2-889733901,S2-884040388,S2-700317406,S2-891464674,S2-263837044,S2-401243432,S2-396798918,S2-86458130,S2-125262185,S2-930866693,S2-124606783,S2-281977031,S2-308023845,S2-64863384,S2-249770710,S2-801866606,S2-501606504,S3-953376357,S3-567495138,S3-748694105,S3-248658177,S3-378553373,S3-939718474,S3-132427387,S3-409943632,S3-333543278,S3-975520022,S3-190683263,S3-641779866,S3-694623331,S3-220672970,S3-330142688,S3-47685000,S3-650185528,S3-325475602,S3-808808042,S3-935050981
S1-445143782	S2-487671226,S2-333148428,S2-690426266,S2-259675845,S2-75313678,S2-28211372,S2-681593847,S2-204400877,S2-566025912,S2-376751098,S2-485791035,S2-641868026,S2-301073018,S2-601332796,S2-836098370,S2-690129109,S2-207791381,S2-238848449,S2-255801161,S2-685555753,S3-622997959,S3-620755797,S3-246364350,S3-28459965,S3-816264443,S3-335269241,S3-983160586,S3-504729320,S3-393119983,S3-811809635,S3-361674292,S3-258507370,S3-841761106,S3-884718125,S3-774154430,S3-459247065,S3-973362928,S3-879317106,S3-579274149,S3-505055450
S1-17665971	S2-234630261,S2-159960244,S2-537182280,S2-541028987,S2-473658611,S2-2279520,S2-130257244,S2-731113089,S2-212344280,S2-659431483,S2-236364970,S2-941022122,S2-536451479,S2-636134374,S2-119730801,S2-323225159,S2-620859604,S2-535986976,S2-340179910,S2-652004294,S3-707610036,S3-909331945,S3-612550414,S3-400716639,S3-322003570,S3-742790373,S3-734635230,S3-728864800,S3-122752637,S3-861985507,S3-240294111,S3-868045523,S3-167112105,S3-391468831,S3-39071238,S3-43103744,S3-126108201,S3-570302023,S3-773490177,S3-163795009
S1-131623880	S2-754632405,S2-962127209,S2-641813736,S2-266010026,S2-150381432,S2-760152848,S2-969574474,S2-940366297,S2-261210990,S2-517621175,S2-149726747,S2-487760499,S2-16482869,S2-39547519,S2-817424023,S2-362298658,S2-946072848,S2-48456517,S2-222705990,S2-423536344,S3-28336882,S3-935110911,S3-75492936,S3-559853302,S3-935930463,S3-109796435,S3-2829620,S3-818948740,S3-715186323,S3-134959390,S3-132231749,S3-610617902,S3-15156962,S3-816369919,S3-47771899,S3-157732099,S3-650068097,S3-786411140,S3-465377720,S3-689243815
S1-453383072	S2-66956466,S2-544829479,S2-305819239,S2-960004687,S2-102842762,S2-929911816,S2-246077211,S2-472678690,S2-569284403,S2-717813805,S2-666891678,S2-587657473,S2-739722805,S2-394343179,S2-956170846,S2-829547526,S2-300795115,S2-199377315,S2-933273418,S2-817751216,S3-427033713,S3-492688397,S3-147352057,S3-960409315,S3-155279112,S3-268907071,S3-26560229,S3-179843955,S3-862574893,S3-107776326,S3-143162876,S3-363168522,S3-86408074,S3-37782127,S3-554666034,S3-6074358,S3-659228456,S3-12122868,S3-789768624,S3-94344001
S1-573827896	S2-840734239,S2-555274307,S2-901684899,S2-174267507,S2-415194033,S2-660050445,S2-338960565,S2-596905453,S2-871771737,S2-725430941,S2-825158584,S2-560117680,S2-534764693,S2-338306388,S2-84605393,S2-14888282,S2-322580998,S2-652893152,S2-153993953,S2-596856473,S3-420556245,S3-43479734,S3-414125276,S3-122618306,S3-566249394,S3-421763010,S3-329168372,S3-538199397,S3-384321184,S3-299603866,S3-713408612,S3-884662241,S3-704207971,S3-509187392,S3-563962142,S3-785281016,S3-552966868,S3-970529444,S3-282891543,S3-841271593
S1-740059747	S2-867105488,S2-236789039,S2-816159675,S2-994698399,S2-141738332,S2-902019200,S2-902405782,S2-299773091,S2-109448412,S2-283675051,S2-571106892,S2-413110201,S2-776084391,S2-6373637,S2-698518131,S2-761740572,S2-929254717,S2-710254316,S2-530498653,S2-357019467,S3-811769025,S3-313023944,S3-567691471,S3-509086279,S3-437530632,S3-475233365,S3-124044603,S3-130614843,S3-896278285,S3-856478023,S3-83608534,S3-429129342,S3-644284262,S3-777436921,S3-189656635,S3-182704141,S3-339751850,S3-684954784,S3-924581262,S3-306768375
S1-979645754	S2-142636929,S2-746936499,S2-724711831,S2-293450667,S2-318324220,S2-809773430,S2-605217988,S2-357515538,S2-137736816,S2-901231485,S2-24863164,S2-579413969,S2-924607356,S2-323842677,S2-326481594,S2-11670369,S2-759374165,S2-343345551,S2-941338685,S2-787287741,S3-817239550,S3-650602551,S3-335582092,S3-463587034,S3-100689070,S3-10873961,S3-616169605,S3-268106720,S3-397401848,S3-3116760,S3-121200991,S3-482395546,S3-247878585,S3-258295008,S3-515747426,S3-182809268,S3-55560171,S3-259406329,S3-42127621,S3-334031042
S1-5694837	S2-646833860,S2-66354294,S2-719118364,S2-773873595,S2-84473557,S2-601485334,S2-198062776,S2-412749886,S2-303854659,S2-507544755,S2-16689471,S2-109504328,S2-255281915,S2-626001913,S2-772475174,S2-960043156,S2-678277122,S2-133459460,S2-884119882,S2-277278938,S3-659641953,S3-546424284,S3-610963014,S3-982791198,S3-589613152,S3-108416048,S3-130230106,S3-622313433,S3-706767510,S3-120474184,S3-368328676,S3-773528691,S3-443930786,S3-27862473,S3-48560444,S3-589489453,S3-979479614,S3-418721679,S3-37032080,S3-302908215
S1-895155435	S2-852215716,S2-548090894,S2-79830555,S2-216159416,S2-102826457,S2-407449082,S2-772177565,S2-603795944,S2-49380931,S2-489246828,S2-986891816,S2-279126461,S2-681129137,S2-982708085,S2-67751015,S2-333791264,S2-864979545,S2-415988390,S2-879741737,S2-783040458,S3-882450967,S3-219941661,S3-523398296,S3-398996880,S3-791800606,S3-770559313,S3-133281780,S3-511747861,S3-843755284,S3-566808428,S3-499792168,S3-80840290,S3-282449857,S3-429285710,S3-863804812,S3-526807073,S3-27804373,S3-871021194,S3-968990105,S3-648791962
S1-552090769	S2-142338793,S2-366448407,S2-258452307,S2-615230314,S2-419104112,S2-597837728,S2-538708127,S2-664693676,S2-154643691,S2-440948455,S2-546285481,S2-423090994,S2-38062581,S2-282609483,S2-984478253,S2-383659064,S2-721580003,S2-207683269,S2-662841013,S2-215084310,S3-352477101,S3-17568830,S3-786699127,S3-632360709,S3-205597451,S3-164138515,S3-453371895,S3-153815098,S3-602444643,S3-731285889,S3-200927431,S3-925257831,S3-784093979,S3-749399537,S3-260279784,S3-990010997,S3-51573020,S3-760014414,S3-474498736,S3-797805377
S1-444520529	S2-357230253,S2-440807919,S2-899621500,S2-312023463,S2-902405700,S2-310551193,S2-693866929,S2-919732103,S2-36616184,S2-619808310,S2-240533870,S2-487339836,S2-76480247,S2-67284424,S2-413181541,S2-339439488,S2-192514667,S2-218361745,S2-213333081,S2-438240330,S3-481312540,S3-819527171,S3-731096130,S3-552515293,S3-272614999,S3-632795671,S3-235064862,S3-998453557,S3-593149682,S3-670625080,S3-360636440,S3-552638707,S3-649271723,S3-817719554,S3-308982079,S3-731591312,S3-871386790,S3-423736253,S3-250464947,S3-584874255
S1-481259122	S2-123163259,S2-801282962,S2-428361632,S2-243320329,S2-634404522,S2-511135436,S2-167884471,S2-839138177,S2-802605152,S2-580063373,S2-568342941,S2-632374204,S2-521828586,S2-481305964,S2-99485185,S2-259783588,S2-291848662,S2-244689200,S2-738260473,S2-559079607,S3-705270356,S3-404492430,S3-270379587,S3-357523866,S3-600382514,S3-951591233,S3-520257820,S3-532426007,S3-571950428,S3-111929852,S3-956865354,S3-491923713,S3-989699491,S3-584402685,S3-689207655,S3-893742940,S3-823234835,S3-796030114,S3-630413973,S3-1270489
S1-170318976	S2-397848451,S2-42374980,S2-514854269,S2-66923461,S2-907915171,S2-145584099,S2-347173599,S2-320903178,S2-797344923,S2-297479784,S2-816017658,S2-678019416,S2-780455380,S2-57939436,S2-56432415,S2-228878181,S2-69810253,S2-563884324,S2-277600738,S2-53538874,S3-276143643,S3-956975292,S3-916697848,S3-531046809,S3-186730884,S3-928442307,S3-244150106,S3-318022481,S3-62263594,S3-203221637,S3-91507522,S3-599417485,S3-112312803,S3-596400308,S3-556524185,S3-574760491,S3-22737041,S3-191800305,S3-988091883,S3-838620002
S1-254586049	S2-445248448,S2-519920719,S2-178295771,S2-777256368,S2-651342537,S2-12185552,S2-643855962,S2-787844321,S2-710830485,S2-554134577,S2-46970865,S2-471303511,S2-907641246,S2-994528455,S2-158958760,S2-288567387,S2-540613119,S2-5479801,S2-876513920,S2-10692696,S3-803904627,S3-246485835,S3-192295368,S3-343388041,S3-927720185,S3-250882843,S3-857183109,S3-38681905,S3-571327237,S3-936553552,S3-117250439,S3-171412724,S3-537519885,S3-879987731,S3-681485485,S3-836930547,S3-630542679,S3-275293417,S3-730079493,S3-753433095
S1-626957328	S2-753069994,S2-694697590,S2-584799971,S2-34483308,S2-568958055,S2-163123450,S2-403186935,S2-763720598,S2-585107400,S2-428112890,S2-904100915,S2-821771944,S2-375218523,S2-131201623,S2-373251479,S2-865714963,S2-280874849,S2-748449054,S2-765559686,S2-452843486,S3-439406366,S3-602041987,S3-782341251,S3-752129348,S3-46572747,S3-832238839,S3-371201260,S3-102404928,S3-308387912,S3-797381132,S3-522250218,S3-527516211,S3-761187607,S3-271312351,S3-205384108,S3-455886968,S3-352043222,S3-77064774,S3-177360640,S3-127166902
S1-820877559	S2-125897290,S2-381299396,S2-948516259,S2-261985190,S2-631872543,S2-907518788,S2-83969812,S2-713714470,S2-809068195,S2-198807425,S2-467903681,S2-405093582,S2-809137916,S2-201334256,S2-382992771,S2-237782962,S2-258297963,S2-520641242,S2-769737985,S2-45859596,S3-307967619,S3-111867863,S3-846580833,S3-654472101,S3-412547490,S3-673847918,S3-188434105,S3-840873246,S3-421761107,S3-754525224,S3-661559414,S3-293191041,S3-189102088,S3-327392822,S3-823359432,S3-506541844,S3-894725655,S3-388355858,S3-444447773,S3-1457387
S1-111296778	S2-989341419,S2-393680165,S2-344366294,S2-132260715,S2-326899624,S2-718616529,S2-28080211,S2-245956900,S2-994705111,S2-592018357,S2-355378370,S2-103737875,S2-135908741,S2-364583201,S2-431172890,S2-787620952,S2-923451770,S2-824850781,S2-626516204,S2-746144845,S3-500781369,S3-447236069,S3-884176566,S3-940646052,S3-494027967,S3-953568238,S3-742533581,S3-284591976,S3-330737711,S3-192838291,S3-717383949,S3-36457206,S3-175307813,S3-624545586,S3-160961194,S3-520800377,S3-366975565,S3-966015395,S3-934087460,S3-606768697
S1-847310129	S2-152000251,S2-591841231,S2-164454648,S2-168620107,S2-565474831,S2-558211503,S2-969013975,S2-363884092,S2-198202218,S2-631563082,S2-460240086,S2-80318643,S2-938519128,S2-998817391,S2-890379444,S2-323842677,S2-166049173,S2-214523811,S2-523221888,S2-759374165,S3-824319384,S3-596342265,S3-176119589,S3-156615112,S3-347846986,S3-306104556,S3-587577331,S3-218777131,S3-578260121,S3-76340991,S3-571230639,S3-26435838,S3-775197030,S3-721801189,S3-619367015,S3-819474327,S3-463023353,S3-304155947,S3-216782237,S3-390603382
S1-546941880	S2-742074776,S2-573858895,S2-900826521,S2-402667390,S2-118620798,S2-589083365,S2-231220480,S2-637469359,S2-594388053,S2-323492898,S2-224428854,S2-683398577,S2-289022157,S2-148144634,S2-786929945,S2-839472548,S2-122013824,S2-825197635,S2-287062199,S2-724720996,S3-174976435,S3-333670300,S3-925938220,S3-381008246,S3-395051571,S3-576774005,S3-744548861,S3-21915052,S3-613185838,S3-358623125,S3-983809952,S3-692485801,S3-981195947,S3-995337327,S3-905497206,S3-284891286,S3-532338024,S3-268085898,S3-765421518,S3-303920717
S1-697980001	S2-22935251,S2-882172155,S2-762532139,S2-485337509,S2-624509253,S2-710759094,S2-307685063,S2-914887378,S2-616917368,S2-972989699,S2-910490822,S2-162720099,S2-435712342,S2-526485547,S2-850578743,S2-445453106,S2-135038307,S2-515585165,S2-596696494,S2-24970872,S3-595036868,S3-586621922,S3-611353011,S3-561486942,S3-951793273,S3-462962560,S3-833684487,S3-238755367,S3-960006247,S3-517492057,S3-777496041,S3-194076618,S3-75709258,S3-310752649,S3-152962703,S3-154163405,S3-740862441,S3-701573581,S3-13058261,S3-113184158
S1-338401200	S2-839110260,S2-483346173,S2-37624591,S2-965645245,S2-557610072,S2-221826510,S2-528129926,S2-10952957,S2-580129281,S2-468276093,S2-406270393,S2-50741091,S2-474052754,S2-830250358,S2-571636395,S2-315842925,S2-499949518,S2-764473352,S2-622156585,S2-241744069,S3-167258292,S3-416574056,S3-125021015,S3-883805136,S3-117872267,S3-100977482,S3-615688314,S3-509997904,S3-999122472,S3-824856314,S3-542417505,S3-986636863,S3-833919217,S3-643779851,S3-591492307,S3-597501026,S3-56671871,S3-284848507,S3-116647644,S3-763704952
S1-501819870	S2-994671947,S2-4319563,S2-680310282,S2-340327725,S2-229448410,S2-310259722,S2-621158006,S2-763798600,S2-126425595,S2-550718551,S2-206757301,S2-774952726,S2-754779681,S2-721645076,S2-310917197,S2-332903914,S2-92027116,S2-865391268,S2-303299257,S2-427313552,S3-881803531,S3-639769267,S3-989525770,S3-32965476,S3-106514182,S3-763038833,S3-776158833,S3-256949887,S3-508997180,S3-104483386,S3-570376004,S3-698328840,S3-953401916,S3-518278685,S3-38105744,S3-304852081,S3-10173994,S3-922496663,S3-825010858,S3-460251935
S1-541668027	S2-781938410,S2-657508123,S2-3632893,S2-698207989,S2-23793150,S2-807777671,S2-412527378,S2-203605666,S2-552194605,S2-243136221,S2-623569663,S2-664563202,S2-572295730,S2-79919892,S2-431693791,S2-273001448,S2-165745719,S2-213689830,S2-222660925,S2-302706685,S3-531741517,S3-357381261,S3-416838920,S3-120606009,S3-980275547,S3-805656406,S3-126119051,S3-985345908,S3-715962146,S3-634870270,S3-941935150,S3-470065307,S3-212512637,S3-618775169,S3-874458676,S3-791475388,S3-843815715,S3-369240610,S3-736175683,S3-227529133
S1-966492570	S2-629757248,S2-17030293,S2-813733153,S2-586290813,S2-196983139,S2-632544258,S2-681505388,S2-889891267,S2-954872726,S2-771114220,S2-796927862,S2-93810166,S2-370158141,S2-860122409,S2-517849630,S2-896569797,S2-110080335,S2-653512374,S2-268687676,S2-305100591,S3-43058467,S3-459515185,S3-844741994,S3-701504086,S3-437742410,S3-624311877,S3-333966382,S3-398336588,S3-809839066,S3-265977240,S3-374706731,S3-933564506,S3-597758429,S3-170677769,S3-541998255,S3-215663718,S3-728946134,S3-343156333,S3-591750561,S3-263497666
S1-702544592	S2-103737875,S2-77723575,S2-355378370,S2-787620952,S2-395671932,S2-28080211,S2-824850781,S2-344366294,S2-132260715,S2-718616529,S2-431172890,S2-655003536,S2-407990681,S2-689550445,S2-850645284,S2-326899624,S2-140827328,S2-693228393,S2-931636837,S2-992417462,S3-575450230,S3-175307813,S3-171973454,S3-934087460,S3-884176566,S3-442354780,S3-495716237,S3-689534375,S3-473271250,S3-447236069,S3-211649020,S3-953568238,S3-267650734,S3-54938694,S3-624545586,S3-160961194,S3-606768697,S3-925102179,S3-743551346,S3-284591976
S1-528495462	S2-600867676,S2-914966490,S2-646654642,S2-260629268,S2-826422602,S2-623332015,S2-211030331,S2-337919691,S2-308217760,S2-897051486,S2-337741747,S2-230229824,S2-132225948,S2-738041764,S2-4321115,S2-133042023,S2-324280088,S2-519869304,S2-273318454,S2-109384507,S3-916186113,S3-505677840,S3-311529301,S3-488830012,S3-57277884,S3-40407022,S3-278061163,S3-144795237,S3-648059842,S3-186494557,S3-383218994,S3-362006003,S3-354939845,S3-366610971,S3-341813132,S3-338933501,S3-265013957,S3-358144277,S3-152771116,S3-72149779
S1-545863954	S2-976626376,S2-966811424,S2-899159317,S2-472278130,S2-583981147,S2-175296466,S2-833052208,S2-811678175,S2-427776899,S2-374919068,S2-207578305,S2-623773522,S2-968153697,S2-969540365,S2-151937784,S2-7545438,S2-850982024,S2-257091008,S2-919265497,S2-555361369,S3-711498747,S3-78587319,S3-557593652,S3-741782813,S3-46720233,S3-160916407,S3-87584317,S3-316742654,S3-2688047,S3-628440275,S3-318116779,S3-100419157,S3-52254875,S3-658757128,S3-611468130,S3-36988739,S3-267796818,S3-35930285,S3-601421262,S3-392979688
S1-772195807	S2-488520163,S2-336078551,S2-806627099,S2-61211378,S2-950680857,S2-227065501,S2-286462931,S2-28261819,S2-934266624,S2-109309630,S2-691552163,S2-492037178,S2-305113800,S2-957053671,S2-904059743,S2-350690640,S2-606465195,S2-551280736,S2-974497550,S2-273287294,S3-715398406,S3-576663685,S3-354221352,S3-138021435,S3-804841923,S3-84704672,S3-392936042,S3-411235385,S3-947224654,S3-710373711,S3-746039513,S3-348058065,S3-984929729,S3-235447011,S3-239028995,S3-458555257,S3-495929002,S3-841102088,S3-166034775,S3-252231115
S1-603731465	S2-80553198,S2-463924906,S2-488785607,S2-872103984,S2-617555720,S2-899035546,S2-907111807,S2-247139190,S2-714474903,S2-227333460,S2-190404911,S2-226661564,S2-726130868,S2-499225253,S2-206375685,S2-149627971,S2-140616809,S2-677587921,S2-162452998,S2-35447062,S3-197080977,S3-855226001,S3-775629298,S3-911144781,S3-400825632,S3-77257430,S3-77766630,S3-552613213,S3-278832805,S3-258552232,S3-165765562,S3-799336760,S3-526184766,S3-845714314,S3-176468375,S3-395239869,S3-370893767,S3-653666751,S3-174559725,S3-377422755
S1-453539657	S2-792088810,S2-145031699,S2-835386493,S2-720648641,S2-853287893,S2-356914741,S2-161157612,S2-999458281,S2-155769828,S2-283972713,S2-168882801,S2-878606752,S2-516304144,S2-829865914,S2-47442050,S2-689451434,S2-558797547,S2-820819917,S2-804632740,S2-6198371,S3-510427551,S3-311492411,S3-330054533,S3-209584694,S3-187496464,S3-468632318,S3-847602063,S3-503967646,S3-715639921,S3-470022967,S3-73705358,S3-467499369,S3-245427240,S3-568814367,S3-587200758,S3-579384604,S3-874008291,S3-842166033,S3-158111003,S3-96493
